Actual_GPP,Predicted_GPP_Optimized,Predicted_GPP_Linregress
0.370544,-2129.9353418622104,-2218.9105699841075
0.480576,-2057.946751329668,-2114.072739256657
0.44583,-1852.7105535002008,-2064.6612828298626
0.234996,-2016.9404873398275,-2113.0782618332587
0.079186,-2237.271032273005,-2156.8273866526947
0.0553887,-2040.8968837697416,-2025.8809126620063
0.422698,-2299.9472529782142,-2231.2186109406875
0.137279,-2086.8117018576086,-2170.2610876652557
0.205494,-2552.153023807289,-2207.9801735093556
0.169706,-1452.4275325796489,-1969.7033364125464
-0.35888,-1204.1863647822897,-1878.8018813316492
0.00625132,-1246.4190447586657,-1938.2711469538642
-0.301869,-1179.7269316984623,-1885.1274505442632
0.0384916,-1614.815225558278,-2000.7410472885922
-0.147126,-1392.7914997869295,-1904.645880456903
-0.251665,-1739.5259797193642,-2046.5539442710142
0.104627,-1199.5939295811752,-1893.80098412809
0.166522,-1212.9217381138267,-1916.228982887613
-0.0212463,-976.1859386075571,-1825.3472076275884
0.214023,-970.9782258059953,-1833.2409075417565
0.280541,-1643.6918992189537,-2005.800860702308
0.194245,-1363.6888615394096,-1906.9972419488918
0.236456,-1296.1826054819087,-1861.6067877209089
-0.0677522,-1194.981744757828,-1851.2690743954397
0.450896,-1352.8182969276538,-1874.7081728897151
-0.266156,-1912.551858655814,-2106.0873086741867
-0.215089,-1986.1795123601335,-2105.300926541821
-0.568933,-2179.7701631298346,-2137.6727399366946
-0.28609,-2453.291289174503,-2140.862298351541
-0.283323,-1481.112740206571,-1876.38565561909
0.225988,-1501.1964515871782,-1971.4031861656435
-0.16395,-1251.7629200254787,-1854.4151909854056
-0.109115,-1934.8661882057565,-2066.7563890174174
0.296406,-1829.4694344236739,-2038.2694358724327
-0.0666869,-1113.9892994306645,-1846.3905630143834
0.099945,-1026.8573468482957,-1850.090778005751
-0.0954015,-966.6679440481835,-1854.692044141105
0.236604,-896.2091582131987,-1831.1875340879812
0.0852642,-1667.1000387846598,-2003.9291083129456
0.183158,-1774.605817914155,-1969.2151162764312
-0.167104,-1684.8724736190463,-1940.2796828606652
-0.0814788,-1298.2332504074793,-1859.534087045747
-0.223308,-1248.4840459630102,-1843.2048679860782
-0.976916,-1862.6456579031058,-1958.390151818801
-0.651783,-1644.0364595640797,-1921.7355052554244
-0.449728,-1649.1749919306908,-2011.0692578974706
-0.331491,-1321.5692357900743,-1856.3344080481124
-0.320985,-1632.512444821738,-1888.570656978229
-0.304431,-1613.808340473946,-1903.6139009158496
-0.170507,-1507.9516289253559,-1922.2637305143614
-0.32653,-2110.611938930801,-1998.2125716464507
-0.420263,-2239.3929585962337,-2032.7813120146475
-0.515588,-2162.994096789269,-2030.2981956484846
-0.425296,-1836.148687663923,-1972.589142779334
-0.336426,-1424.573050193107,-1913.2318125816273
-0.564366,-1789.7060226140172,-1961.579553678772
-0.407433,-1498.9650721394373,-1930.0010394476924
-0.147666,-1280.798871624431,-1857.353575145916
-0.258385,-1192.6355338179217,-1832.7478631525762
-0.465015,-1576.1020324735487,-1872.0943419500486
-0.878112,-2286.130629223882,-1963.2159607255662
-0.886473,-2600.037834711558,-1994.427612252379
-0.727068,-1967.2431403833098,-1962.0219406324484
-0.516566,-1610.3203712611999,-1881.6144895506325
-0.366046,-1507.0034243918205,-1874.618209716677
-0.257755,-1529.5184081858974,-1886.0756029745942
-0.316376,-1780.3982250714014,-1917.4307407849308
-0.297131,-1883.8315375635284,-1929.5889803786506
-0.39276,-2090.263869971189,-2013.8184263846751
-0.231327,-2014.4854754596217,-1970.1978650292917
0.159327,-1672.9229254584477,-1980.7098775108725
0.284982,-1600.4243599226008,-1969.8144079913295
-0.100528,-1709.986297263568,-1963.0967056465677
-0.174889,-1930.1367903820699,-2014.093948876301
0.0871726,-2317.3209149722966,-2061.9444263117753
0.297598,-1679.1150689574017,-1964.8904231804727
0.636896,-1408.2945223901675,-1843.8660633267111
0.61134,-1536.3385338221058,-1961.4816248570514
0.13129,-1895.428635818961,-1897.9429452460697
0.0805981,-2130.795714726152,-1938.4572349539571
-0.14997,-2303.1866910686867,-2021.9111444789462
0.0275715,-2228.455610633895,-1940.201572253265
0.105744,-2217.614289635955,-1963.764788869216
-0.159727,-2428.4884378024617,-2042.7844763822877
-0.289166,-2143.52337235409,-2019.9653183231762
-0.673936,-3152.6659642971213,-2129.2390007914914
-0.566853,-3219.243019022635,-2073.9885040859267
-0.414523,-2482.1496564820136,-2073.956669382264
-0.145401,-2189.0529124804816,-2009.4766398776583
-0.387557,-2476.379953915081,-1999.4726046138637
-0.25751,-1902.155764220223,-1947.062674061057
-0.105817,-1706.906131886134,-1890.1113789311503
-0.106099,-1737.806575431347,-1900.227936189656
-0.304761,-2053.8262807293318,-2025.3849752066517
-0.425216,-2094.3528898659292,-2004.82690605448
-0.322313,-2202.4293724680765,-1980.8283847876908
-0.186225,-2001.0451524592668,-1950.5696988591562
-0.0383506,-1955.8414025670993,-1954.261138646163
-0.560902,-2526.8200320610513,-2077.705303524378
-0.518857,-2339.8278030933866,-2056.1366652473193
-0.332037,-2594.1479842136537,-2049.463869687517
-0.0411312,-2447.3609330599097,-2017.7931415689156
-0.423171,-2770.352997551448,-2162.173947207292
-0.289129,-2689.4217167626216,-2016.729053312767
-0.31722,-2533.437170383155,-2001.329490480618
-0.375126,-2474.180156499779,-2052.635134531339
-0.241574,-2253.283911571155,-1999.7562693753703
-0.262396,-2158.136119730024,-2030.6469989828456
-0.452423,-2424.9204446508706,-2132.83834231193
-0.44418,-2625.9785096614387,-2171.828609339739
-0.486038,-2473.214821786948,-2158.5447258895697
-0.378212,-2399.369035256175,-2110.034201593607
-0.0570952,-2169.0535600875546,-1964.1611190718245
0.142797,-1701.0362667590325,-1933.8186786851102
-0.432253,-2065.304168002137,-2117.63893387262
-0.315058,-1896.1143264901484,-2111.732971662329
0.0740871,-1712.0543386802103,-2012.827562543316
0.153706,-1625.895040262149,-2009.9216638128908
-0.165756,-1803.2410826401958,-2084.5860496333867
-0.221476,-1893.6099008273736,-2026.6469292629365
-0.0841413,-1858.2298417880397,-1957.4668873133473
-0.376803,-1936.1356919067637,-2071.3623971425795
-0.119276,-1864.8523796411832,-1947.591247486796
-0.194657,-1847.5434267596584,-2082.391751493176
-0.118312,-1961.8491482619565,-2155.9598624452533
-0.434622,-1910.3782891781123,-2161.489066934363
-0.468483,-2050.3710754836025,-2207.899934672945
-0.533461,-1995.8956817616672,-2124.4764784620793
-0.0774119,-1940.7358427067136,-2161.1517517592447
0.309676,-1954.2194958444338,-2123.0791350678282
-0.0406637,-1454.2241512639189,-1907.854858252914
-0.0439462,-1401.8683987758182,-1927.6388964815178
0.0231917,-1676.5944011995546,-1974.7250250078534
-0.27944,-1611.2325961332876,-1959.8877574837327
0.145688,-1308.623347905805,-1898.1883703990113
0.0639736,-1621.0933445140524,-1978.0419036963235
-0.152001,-1926.9596742943168,-2074.8136389469873
-0.189678,-2052.411013763814,-2197.7576741296607
-0.146393,-2025.7864793073643,-2171.003306782992
0.0147764,-2183.96432836991,-2158.125213037276
0.0894862,-2231.424142967077,-2104.5268147746847
-0.145871,-1211.9900628633275,-1862.9887466237356
-0.186957,-1212.0683404044803,-1858.5557026698407
-0.30168,-1535.8719967535822,-2028.3917807980197
-0.160889,-1400.010395011307,-1963.4770401694273
-0.0930461,-1401.6034398968598,-1932.4019023961948
-0.0821151,-1488.1931335508386,-1978.3882388255017
0.0478034,-1419.849388064281,-1933.9148089422645
0.0902355,-1871.1960147860952,-2119.0743707527554
0.28306,-2076.4098915419436,-2275.760397773274
-0.0957715,-1672.8993817390503,-2023.9168745025722
-0.108315,-1711.7649570869394,-2072.548519437375
-0.342369,-1851.9139406248116,-2272.854859967745
-0.16217,-1869.201551299298,-1949.5007534156966
-0.148904,-1555.0914774359571,-1982.0871662773695
-0.218563,-2026.5624978903368,-2230.6862656717485
-0.49152,-2070.705135643982,-2250.4463441404755
-0.325509,-1503.0825095483901,-1979.5939839810117
-0.121196,-1799.18835075233,-2122.4233914643505
-0.350389,-1865.4571418754254,-1956.7569372239357
-0.319934,-1987.9376005549661,-2100.565608982128
-0.677473,-2006.358086104155,-2254.87895448655
-0.694448,-1984.5822188632187,-2300.0667132044305
-0.313084,-1996.3298257816305,-2287.77013095975
0.0135416,-1558.149109851213,-2003.9936270539856
0.440657,-1329.4117885801413,-1919.312120732214
0.261652,-1339.532540446579,-1979.028552430407
0.149223,-1529.8621071686696,-2033.5126694158296
0.562849,-1207.823359993235,-1867.1519690507346
0.0106255,-1739.3224267141159,-2055.0412147218713
-0.288704,-1491.5190961727017,-1989.224514186893
-0.369197,-1993.427636214654,-2348.925446349813
-0.196893,-2238.982000835768,-2415.0884117743426
0.227444,-2631.075178739316,-2615.472042275622
-0.00122553,-2137.6973548892474,-2175.919249100544
-0.178309,-2169.944256792502,-2340.451732830749
0.221613,-2409.000889329205,-2382.263494297461
0.346716,-2405.527818835731,-2510.36768389779
0.247536,-2661.2667784616797,-2296.643794636627
-0.226412,-1232.8972529574019,-1888.1070402151004
-0.2991,-1938.1893771493221,-2207.6731538155336
-0.568464,-1686.0967668244978,-2060.5148980001504
-0.512815,-1890.0217922312686,-2158.034395645237
-0.732662,-2056.035454196447,-2257.2974318486845
0.071533,-2434.1352354492237,-2535.236451198749
-0.124424,-2726.8566792639635,-2344.312148470682
-0.507401,-2418.8249972272356,-2354.741086587556
0.195267,-2312.5679414343917,-2364.9024118734774
0.186986,-2397.6055673002757,-2452.3176083326157
0.290699,-1163.9170269807214,-1930.0783344027982
0.0718564,-1421.72505061877,-2004.3428805615172
-0.325784,-1536.6197637086418,-2024.6745078081697
0.181798,-1235.4220025323152,-1951.6359382077858
-0.0361097,-2263.7879869711446,-2391.7022468237383
0.101479,-2387.4868884522243,-2369.1976651853474
-0.0213981,-2532.8992689830675,-2432.2846876822214
0.0650247,-1258.1202290922997,-1922.5272256585015
0.163887,-1615.0184552694886,-2049.9133450539803
-0.0869938,-2246.942678120973,-2284.3641240763127
0.0188137,-1976.2228045038803,-2708.4269091035007
0.0490071,-2134.992492560659,-2192.2129013638655
0.0979042,-2060.3616718134626,-2190.7142324547262
0.00874415,-2294.46598882276,-2578.49456416039
0.0135445,-2325.249965397995,-2445.514896657149
0.00514947,-2355.7636765005755,-2652.8430230800523
0.187445,-2361.5271946319535,-2571.3869970229566
-0.149581,-2527.1279734096092,-2473.9928861256813
0.317436,-2358.1472248944924,-2411.505863665928
0.127138,-2863.663108561176,-2459.3333850253343
0.130459,-1693.421779240803,-2123.694743787692
0.254357,-1523.5139309561323,-2050.0150172500857
0.698644,-2184.9630248722433,-2564.944697358092
0.631335,-2274.0914060113673,-2423.556180748534
0.96857,-1605.86903485684,-2117.066540814874
0.178368,-923.5113433704958,-1874.4401643980084
-0.163059,-1247.9047771379326,-1933.6525885890933
0.0402708,-2355.855400769348,-2554.065987384775
1.19942,-2243.175867013535,-2411.9218346135717
1.96728,-973.845991279045,-1926.2876289626531
0.459971,-2014.8975245803751,-2803.550704672579
0.681121,-2065.441038566965,-2651.8205114340394
5.89539,-1945.614976402384,-2215.6256568485073
0.291552,-1628.9347885640757,-1994.8504967546926
1.94515,-1075.8808619562335,-1948.9537010216468
0.24237,-879.4547114917327,-1846.5473445813639
0.403913,-1698.9675695341427,-2128.8156250855914
0.531642,-1523.24200878262,-2040.9405256915866
0.486091,-2411.999389149325,-2618.1822603462597
0.475048,-1619.0054619379107,-2082.5018225285803
0.511681,-2294.188075778668,-2706.508792961199
0.45861,-1451.9270430363447,-2022.0150852636127
0.74612,-804.1771593442976,-1860.5396278730448
2.47109,-1679.0201673640906,-2112.4638637234684
2.13171,-1195.488029959468,-1973.2928495232798
1.24795,-2371.9087937146014,-2657.820032371441
1.48476,-1803.008988355317,-2875.3445922581577
3.32433,-2169.6380559168288,-2498.8509585768797
3.85901,-1281.6072863554903,-1979.1226662989252
5.32629,-2000.2048798158805,-2637.2017712426705
8.21741,-1918.220860943017,-2609.6059623132915
7.92215,-1807.5697937964,-2438.2839858500856
5.30277,-830.1324658965251,-1882.1584159048812
6.98498,-2311.254451647867,-2359.06917551846
7.67967,-1185.1580838312839,-1969.398279891343
11.0703,-2345.2396772852217,-2536.17565549475
6.2648,-1861.7815794754558,-2235.3780886566033
11.2382,-1988.2636184094058,-2224.584439053373
9.35108,-2344.5843822041147,-2622.568689908506
11.8863,-1757.5319638697172,-2157.479795012965
11.9068,-2029.4946709842418,-2300.136587222329
12.8002,-2442.36609510804,-2519.3845268537216
6.97443,-2345.1603474318626,-2593.6485878254152
11.9209,-2375.1421984908843,-2631.553408568537
13.5943,-2293.7165607152842,-2473.9163551447737
8.97107,-2326.027243230674,-2468.5270466623574
6.84628,-2328.903195869287,-2383.4368352189135
8.43681,-1987.2632603857198,-2228.955362076828
11.1294,-1978.689844488683,-2214.4294883597477
12.0404,-2266.3176876318416,-2355.440972179317
13.2199,-2097.3273230132827,-2263.890642194236
14.1358,-2277.6225585229886,-2560.3415774608206
10.1088,-1978.934025918493,-2629.758019600107
12.4719,-1959.5447503749635,-2626.079178233063
15.6017,-2308.4729818732267,-2683.829756307048
15.5412,-2376.471349551414,-2424.105166848468
14.5078,-2055.3200316079256,-2258.413651226129
6.50947,-627.1492994479906,-1865.965869823346
10.939,-1859.9141121680198,-2162.8073452511326
5.64502,-794.3951824817404,-1880.1464896179884
8.19279,-1168.3648434083616,-1966.1569733241608
13.4155,-2138.7652254553263,-2283.421440543732
15.5246,-2239.562540091127,-2307.457385889318
16.0074,-2546.5239908829567,-2402.7391926015116
9.12934,-899.6900516964112,-1937.569393751623
15.7465,-2418.018806276621,-2428.8644429063647
12.8373,-1997.9065828734347,-2266.823499281842
16.0859,-2203.516799804017,-2478.4529051211753
14.6057,-1832.1918847410143,-2637.949256317246
13.7767,-2126.317524766496,-2261.650673876362
13.8962,-2326.2330121773953,-2413.2571441022574
12.8488,-2134.079119327004,-2334.1967859085244
11.4177,-2214.812539022614,-2367.8135508044643
12.1539,-2116.387227877867,-2455.3045696177915
9.15503,-1820.0188437690322,-2217.935435438206
12.9966,-2211.1230754904527,-2281.5465358320384
12.2527,-2351.0881447291204,-2517.8875940599546
12.0188,-2172.3871885845615,-2600.332898444088
12.287,-2163.7639208192795,-2614.8411450935882
9.86175,-1968.1846374791496,-2526.72025695855
12.7283,-2139.058714177074,-2552.9061445560856
12.3027,-1955.5471357739004,-2326.195078766279
11.6523,-2138.889459072219,-2374.3170801527776
11.6454,-2157.9852425834715,-2424.708213464093
9.38551,-2074.565322856866,-2253.567269301201
9.82077,-1858.6668926394796,-2232.2190832502397
9.36646,-1585.598176618442,-2141.5776095019464
11.2877,-1755.8245580453338,-2199.4172680834367
11.8994,-2400.78558250214,-2507.376760551755
11.963,-2289.6638503598947,-2570.6548328207514
12.3686,-2058.2748783665943,-2620.3981738037505
8.01818,-1186.675184303899,-1983.7419585860732
7.10666,-1617.1511935886945,-2107.212193851345
11.1314,-1421.520173935198,-2052.0381233224975
7.64079,-1096.9562057915582,-1960.173761807416
6.21928,-1071.3361575325334,-1931.5197953453464
10.8782,-2279.4195482671107,-2355.8929654658555
9.01747,-2180.6115348569374,-2318.5419012414063
10.4507,-2220.0175476955114,-2567.174310054998
11.3082,-2212.5086980925726,-2381.635911646891
2.1907,-684.0233267246161,-1848.0601859092144
9.25737,-1785.0430142958612,-2148.813042076873
11.0621,-2007.4136030594611,-2232.6634332132444
9.03359,-2410.998627068707,-2430.7134362961
8.19866,-2386.680803768128,-2511.281162245815
9.01811,-2379.117643555805,-2469.216936838458
11.4255,-1977.706577804022,-2204.811902503763
8.76764,-2221.837564760151,-2287.079897505652
-0.393756,-763.4888960836237,-1883.3007072617286
7.79863,-1424.5159804821562,-2076.264754845076
9.5918,-1349.1792699706873,-2060.357962752211
11.9545,-2135.611484100009,-2261.643718891805
7.54625,-952.0350062307633,-1921.3000878319317
7.89684,-2169.9856126268205,-2296.341098440321
9.57824,-1892.6242084696607,-2195.024002956325
8.47914,-1618.1266727945572,-2100.6635590449714
9.39708,-1964.628291622923,-2212.7492578606266
7.52444,-1856.8084886682661,-2268.8751133250144
9.53227,-2056.5772430531015,-2376.713781374316
10.1189,-2023.1334982746573,-2330.0521989123267
3.94082,-1178.4491320400737,-1997.4803872759899
11.3712,-1440.468905421954,-2059.2633912520914
8.87601,-1170.4355233977228,-1955.562365034303
10.451,-2073.1162657308478,-2258.5337547072677
11.5569,-2229.2646249652007,-2371.1652444003303
10.9054,-1983.23311693013,-2266.4745785377254
8.43696,-1134.437047711174,-1983.928682293391
11.2279,-1637.9517590431476,-2127.520320179814
12.7339,-1568.511748968524,-2103.756434261696
7.70968,-581.7098028485092,-1862.2457851084876
5.46718,-529.0495356713915,-1851.4258437365627
7.16252,-2073.313372484539,-2231.0366970091854
6.35361,-1391.7259490781971,-2002.9320816512916
7.93518,-1733.3000883658726,-2135.8369901518863
7.05889,-1539.0782612680903,-2086.7488122895393
7.73163,-1653.8371052848647,-2141.956531730083
6.89881,-1536.6211496602734,-2093.8915185725587
7.31187,-1898.1597954236036,-2228.634319107936
6.08792,-1688.794607380305,-2136.4341683424745
3.58246,-895.0288566111496,-1867.2968960625199
4.76596,-1961.4365322838914,-2212.78051139415
5.86362,-2073.8153935936366,-2304.531965616396
5.6443,-1556.034245534722,-2064.812255701492
4.51271,-2174.433035512017,-2285.4009147559523
4.83635,-2306.0553654220353,-2339.9321571130336
5.0984,-2226.690723115898,-2263.7131289450545
1.33158,-1098.1278953119754,-1853.0930591290542
2.05182,-2185.1570862097983,-2270.121108977022
3.06848,-2129.4200937547694,-2175.908881347264
1.27694,-2000.6766346163117,-2221.184722592084
1.88888,-2473.951906243285,-2312.0250648889473
2.81168,-2176.7327427384294,-2314.8638346049565
1.53942,-2091.67356712582,-2142.678327386003
1.00721,-879.4576231703069,-1885.0292485346044
1.20801,-2249.5891062375945,-2268.3335638552153
1.5716,-2442.9681710207424,-2325.7505315897147
1.985,-2346.102618942285,-2258.3936469305004
1.81455,-2274.739281256119,-2170.155840667048
0.91856,-1616.5175670717488,-2029.242542621918
0.115535,-1008.8425856560024,-1866.249833079683
0.386395,-1012.2967280810836,-1848.614572226305
0.087649,-1248.2574859820386,-1880.6435447209194
